Country,State,City,Postal Code,Region,source_filename,file_month
United States,California,Bakersfield,93309,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,North Carolina,Wilson,27893,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,Los Angeles,90036,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,San Francisco,94109,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Virginia,Alexandria,22304,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Arizona,Glendale,85301,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Maryland,Baltimore,21215,East,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Texas,Grapevine,76051,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,San Diego,92105,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,North Carolina,Gastonia,28052,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Tennessee,Nashville,37211,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Washington,Seattle,98115,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Nebraska,Omaha,68104,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,Lakewood,90712,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,North Carolina,Raleigh,27604,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Tennessee,Columbia,38401,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Virginia,Chesapeake,23320,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Texas,Houston,77070,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Illinois,Elmhurst,60126,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Ohio,Columbus,43229,East,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,Los Angeles,90049,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Connecticut,Milford,6460,East,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Illinois,Chicago,60623,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Arizona,Phoenix,85023,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Illinois,Aurora,60505,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Missouri,Jefferson City,65109,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,New York,Rome,13440,East,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,North Carolina,Charlotte,28205,South,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Ohio,Lancaster,43130,East,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,San Clemente,92672,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,Hesperia,92345,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,Riverside,92503,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Colorado,Colorado Springs,80906,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Texas,Dallas,75217,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,California,Los Angeles,90045,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Colorado,Denver,80219,West,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Illinois,Saint Charles,60174,Central,202104_Orders_2021_05_02_06_20_30.csv,202104
United States,Texas,Dallas,75081,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Arizona,Scottsdale,85254,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,New York,New York City,10011,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Tennessee,Memphis,38109,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Arkansas,Little Rock,72209,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Texas,Houston,77070,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,New York,New York City,10009,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Texas,Irving,75061,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Texas,Amarillo,79109,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,New York,New York City,10024,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,North Carolina,Greensboro,27405,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Illinois,Chicago,60653,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Ohio,Newark,43055,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Encinitas,92024,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Florida,Tallahassee,32303,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Tennessee,Chattanooga,37421,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Los Angeles,90004,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Nevada,Henderson,89015,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Kentucky,Louisville,40214,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,San Francisco,94109,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Tennessee,Murfreesboro,37130,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Missouri,Springfield,65807,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Ohio,Lorain,44052,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Illinois,Chicago,60610,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Bakersfield,93309,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Ohio,Cleveland,44105,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Delaware,Dover,19901,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Texas,Austin,78745,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Washington,Seattle,98115,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Pennsylvania,Philadelphia,19140,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Los Angeles,90036,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Virginia,Salem,24153,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Texas,Houston,77036,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Pennsylvania,Philadelphia,19134,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Washington,Seattle,98105,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Los Angeles,90045,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Virginia,Virginia Beach,23464,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Mission Viejo,92691,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Florida,Jacksonville,32216,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Ohio,Cincinnati,45231,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Arizona,Yuma,85364,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,New York,New York City,10035,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Florida,Fort Lauderdale,33311,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Ohio,Springfield,45503,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Mississippi,Jackson,39212,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Connecticut,Middletown,6457,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Connecticut,Waterbury,6708,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Florida,Apopka,32712,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,San Francisco,94110,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Indiana,Lafayette,47905,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Los Angeles,90008,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Virginia,Arlington,22204,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,North Carolina,Asheville,28806,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Vallejo,94591,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Colorado,Colorado Springs,80906,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Florida,Port Saint Lucie,34952,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Los Angeles,90032,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Rhode Island,Warwick,2886,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Nevada,Sparks,89431,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,New Jersey,Passaic,7055,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Los Angeles,90049,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Georgia,Athens,30605,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Pennsylvania,Philadelphia,19120,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Illinois,Chicago,60623,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Alabama,Florence,35630,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Virginia,Newport News,23602,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Georgia,Columbus,31907,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,District of Columbia,Washington,20016,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,California,Santa Ana,92704,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Florida,Delray Beach,33445,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Wisconsin,Milwaukee,53209,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Texas,Fort Worth,76106,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Michigan,Detroit,48205,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Illinois,Park Ridge,60068,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Tennessee,Nashville,37211,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Alabama,Montgomery,36116,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Colorado,Parker,80134,West,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Wisconsin,Superior,54880,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Virginia,Springfield,22153,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Texas,Houston,77041,Central,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,Ohio,Hamilton,45011,East,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,North Carolina,Wilmington,28403,South,202105_Orders_2021_06_01_06_40_40.csv,202105
United States,New York,New York City,10011,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Illinois,Decatur,62521,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Washington,Seattle,98115,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Pennsylvania,Philadelphia,19120,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Los Angeles,90049,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New York,New York City,10035,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Illinois,Chicago,60610,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Virginia,Springfield,22153,South,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Santa Clara,95051,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Delaware,Newark,19711,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Pennsylvania,Philadelphia,19134,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Washington,Seattle,98105,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Santa Barbara,93101,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Massachusetts,Lowell,1852,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Los Angeles,90036,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Arkansas,Little Rock,72209,South,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Ohio,Fairfield,45014,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Bakersfield,93309,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,San Francisco,94109,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Los Angeles,90045,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Florida,Tallahassee,32303,South,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Minnesota,Minneapolis,55407,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Pennsylvania,Philadelphia,19140,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Texas,Arlington,76017,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Washington,Seattle,98103,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Delaware,Wilmington,19805,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Texas,Houston,77070,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Alabama,Decatur,35601,South,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New York,Long Beach,11561,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Pasadena,91104,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Illinois,Chicago,60623,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Michigan,Jackson,49201,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New York,New York City,10024,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Kansas,Wichita,67212,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Anaheim,92804,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Florida,Boca Raton,33433,South,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,San Francisco,94122,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Texas,Houston,77036,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Tennessee,Chattanooga,37421,South,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Colorado,Longmont,80501,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Connecticut,Waterbury,6708,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New York,Rochester,14609,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New York,Troy,12180,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,San Diego,92024,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Illinois,Frankfort,60423,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,San Francisco,94110,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Salinas,93905,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Texas,Carrollton,75007,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Delaware,Dover,19901,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Oklahoma,Oklahoma City,73120,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New York,New York City,10009,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New York,Buffalo,14215,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,San Diego,92037,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Indiana,Richmond,47374,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Texas,Houston,77095,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Pennsylvania,York,17403,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Michigan,Roseville,48066,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Illinois,Chicago,60653,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Texas,Plano,75023,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Rhode Island,Providence,2908,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Georgia,Atlanta,30318,South,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,Illinois,Highland Park,60035,Central,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,New Jersey,Paterson,7501,East,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,California,Los Angeles,90032,West,202106_Orders_2021_07_02_00_09_35.csv,202106
United States,South Carolina,Florence,29501,South,202106_Orders_2021_07_02_00_09_35.csv,202106
